vm_id,timestamp,cpu_usage,memory_usage,network_traffic,power_consumption,num_executed_instructions,execution_time,energy_efficiency,task_type,task_priority,task_status
404dad95-2b27-4c9e-a25b-d9ae042935c3,10-02-2023 01:11,48.62720863,69.66108978,609.4273592,414.3121372,,86.8733417,0.808978671,compute,medium,waiting
ecf879af-566e-4e71-9f2a-6a4284854fa8,14-06-2023 23:47,58.81514604,85.48537639,817.3334059,111.2152736,1736,70.62444751,0.328997288,compute,low,waiting
e7e12588-7875-4851-a03b-6c31f81bf1c7,,98.38538297,33.87374805,52.7653848,330.4023937,4042,,0.686982964,io,low,waiting
5f428bf6-840d-4231-bd1f-1dd3e7a5df22,21-01-2023 14:59,69.73302508,50.74618246,434.062246,174.3979921,,78.81785414,0.734481199,network,high,running
68d8ff57-aaad-403f-9216-eba7ad5d5874,,38.95485073,48.76160969,378.8268255,401.040446,6979,45.20967527,0.261894001,network,low,running
5390360d-3202-44d6-a4f7-71b48c90c068,16-01-2023 10:12,26.37676865,44.46474142,169.8414765,417.4677437,8049,,0.621978627,compute,high,waiting
dd14f62e-d611-40f0-8e48-95e10a13210c,15-03-2023 02:31,,39.08686225,357.1674975,431.9189418,,,0.162476249,compute,,completed
707da984-1821-4991-9c41-d2c0ef254ffd,31-05-2023 12:16,13.55484331,42.80772071,539.9605,138.5834217,5476,4.069303827,0.489086177,network,medium,running
e0049339-7220-40f8-85fa-b461f9d26079,15-04-2023 00:23,72.02658525,11.40285105,52.08280075,357.3225479,3535,34.60812566,0.151493563,network,,
,30-05-2023 13:35,92.53950253,22.5791923,629.762492,40.76007076,,67.14207255,0.530494019,network,medium,waiting
,14-04-2023 06:30,66.46655865,42.26633655,802.391873,205.1915948,3318,69.66552539,0.209368953,,,completed
,04-03-2023 15:55,42.30544402,63.73956897,622.1653421,46.60966341,9789,70.1433039,0.206699936,compute,medium,waiting
ca990b3f-4c40-459b-8c8c-762fef8c0b8c,18-02-2023 23:31,19.89909399,82.51039989,,360.9953721,2211,70.09216837,0.23305018,io,low,waiting
8ca2162b-6122-44d3-b017-3c66bcb6609e,20-01-2023 11:42,36.74753223,27.17941766,618.8976012,187.7493817,1959,59.25017624,0.864591794,io,medium,waiting
c5328b99-69fc-4e2d-a9bc-f0b46e7e8996,24-02-2023 02:15,70.68718094,69.13226655,,305.6307798,6168,41.2171413,0.689542526,,low,completed
8b5f217d-62c2-4621-9044-d6094cf53328,30-03-2023 18:51,,,440.4874657,341.8970637,8622,76.30547077,0.598646498,io,low,running
dd9dd61b-4679-4566-b2e3-dac76525243b,09-06-2023 14:40,92.79761666,96.64918552,10.59082427,345.4689157,4291,61.82020229,0.10678721,,medium,running
,,86.68609137,95.48006173,264.8331198,,5818,63.32318225,0.24407476,network,low,waiting
2b32c13c-197e-438e-82ba-0d8dc8f6d5ba,23-01-2023 04:00,81.61507523,59.91361814,178.3677579,195.1280486,8303,46.12120905,0.518221101,io,,
fd7631a0-5926-4ce4-8c7e-0af3ab821309,28-04-2023 23:29,91.14508754,20.95563917,352.6154181,455.1474512,9954,37.4469253,0.214779129,io,medium,waiting
888a079d-16f9-4de9-b130-ddcb6c6f1a8d,03-05-2023 22:18,27.63371527,80.45148905,42.84371791,298.2463688,6152,71.74894836,0.472831439,compute,low,running
,,36.95235401,52.2911096,759.1608366,,7043,7.641189277,0.805212207,io,,waiting
a839faf9-acfb-4e2b-aa6b-c0a9dbf45cc9,16-02-2023 02:21,37.98939038,90.06754142,535.6469637,445.3378378,7402,14.88630818,0.961806273,compute,medium,running
349ec9e7-dffc-4d88-aa8b-5eb581f44f9c,28-03-2023 09:39,56.04505887,,375.8516302,26.83107401,8569,54.68164522,,compute,low,
c5a396c3-0083-4753-9c50-4133825c4809,01-01-2023 00:16,66.82182295,98.1652659,794.7628196,426.5926202,6187,50.83938328,0.039628307,network,low,
4675cd2e-3e01-4ec5-a67e-b2d9d2855754,10-07-2023 04:09,28.6716683,,179.8578394,239.6480151,4624,80.96883989,0.794307663,compute,high,completed
35ccaf16-413a-46cd-bda0-db5c1d09bc53,19-07-2023 08:09,1.946246731,21.73291595,,264.1331165,9119,52.11883571,0.814580513,compute,medium,running
3db3ea9b-34e9-4d98-b50c-187cc8d361b9,23-05-2023 01:40,39.92223837,95.08615117,513.9037827,124.4696109,3490,74.0237726,0.08403335,compute,medium,completed
d4689015-6956-4a6c-8d35-15fb8b8328aa,18-07-2023 06:36,30.85279596,37.64650922,793.1700801,221.4027286,9005,35.2112281,0.808586081,,,running
8384e40d-349d-41a0-9530-e2a74bf13292,,94.2184719,41.72959616,266.8585281,86.81081243,7575,94.11381122,,compute,medium,completed
8d6fc9b8-897b-468e-9a5a-c70524fe8e6b,23-01-2023 20:14,88.82650405,56.31470341,90.94958339,,6583,66.53760018,0.696212643,io,high,waiting
f69c658d-a857-4166-9864-b6a89dbae51b,26-03-2023 06:42,86.03106783,61.77218315,449.7917612,427.1449918,9528,24.46718264,0.231764897,io,low,completed
155e0200-72e5-443b-aef5-8d5967b6c782,22-03-2023 22:51,65.29997609,12.87837749,161.8422089,325.4912299,3764,38.6831612,,io,medium,waiting
098f2e54-6c63-4f75-bf6e-77c442e800f7,02-05-2023 12:53,34.42891647,55.85489069,819.0674758,344.4560434,540,48.70214311,0.206128462,compute,low,
b32d893d-0b4f-4c9f-8d4d-03df8d478ecc,20-02-2023 00:18,54.88492674,92.85398027,91.28044066,401.4658775,,93.71441351,0.592495642,compute,,running
724f9dc0-2f13-409f-b04c-2b2963d282ec,15-06-2023 13:08,,12.31129156,,,69,60.91636774,0.06681996,io,high,completed
ebbc6b12-077c-474d-b7aa-f6c8d540e7ed,07-01-2023 12:58,9.861036872,80.34650128,570.0517767,404.9918737,1063,4.835245268,0.463113859,compute,low,completed
0eab1a74-ce5d-4d1d-90fc-fc2b61f61353,01-03-2023 15:16,80.10748803,15.69917695,3.037922778,386.8570117,2924,92.25716804,0.352141092,io,medium,running
,13-04-2023 05:46,4.117979133,31.72978989,781.2426386,92.1109561,3466,29.41501768,0.395514875,network,medium,
8f54b4e5-0954-4a15-8db9-e0ba06032d7f,11-04-2023 05:50,81.64210312,80.3640901,476.0838384,121.0953243,,43.3138125,0.953120512,network,,waiting
40a806cf-a432-44be-909f-b7bb9655babd,17-06-2023 08:41,,31.63583781,483.4510205,143.7379584,2496,92.19540243,0.71795165,compute,medium,waiting
fe43ac8a-2d5e-4ce1-a032-2d6aa71f5f54,10-05-2023 00:02,5.100730883,58.36343042,810.628602,177.9732478,2114,20.75007464,0.812045314,io,low,running
1e43318b-2513-4164-942b-5f084c9ff458,05-02-2023 20:55,62.71607115,54.44337746,619.1943122,475.2413078,2481,97.50528024,0.991798517,network,medium,waiting
b334eef4-a272-4abf-b3a9-b1b18dcb6b5b,18-06-2023 18:24,50.24530743,5.7450309,307.8317895,447.8500136,,39.29345665,0.560821534,io,low,completed
c241acd3-db89-45ba-b6f6-316df91089ab,17-04-2023 16:46,,31.38701848,921.374441,0.436900321,,29.33474337,0.040135743,compute,,waiting
9660ecdb-cd59-4bd9-8914-d464496c351b,18-04-2023 06:10,14.83789377,71.59412878,400.6097838,325.9152201,1412,62.75515976,0.867540931,compute,low,running
0255dc9e-8263-41d1-a497-61af57f3631e,11-02-2023 04:48,77.32591261,72.66976855,,141.6575625,4913,32.62826473,0.097939663,io,medium,completed
3b3ecfea-e6c9-4430-9ce6-82f22b5ac45c,31-03-2023 11:37,56.76927488,61.24527561,384.7031355,456.6250108,6561,48.48597823,0.388776387,io,medium,completed
1b6585c8-19e1-49b7-91a0-638ca00cb2e0,27-02-2023 07:58,98.29991349,44.12700667,767.6680983,295.2582754,7805,31.58514646,,compute,low,completed
c8fa8b79-2a01-44ce-ab99-1ad4294c937f,01-04-2023 13:52,98.22477773,62.46354545,259.680088,386.2473157,9806,2.513655034,0.544245986,network,high,waiting
065ac19d-2c50-4000-a861-82287c39a407,,99.26669935,99.68209577,227.9819581,464.9686686,1983,,0.013039714,network,high,completed
182e9a85-bba1-40e8-9952-56be559340cc,23-05-2023 15:57,11.86155184,44.31871364,,371.5644295,4572,,0.498807537,network,medium,completed
29a3e79a-4799-475f-b5dc-8da41022e3f1,12-06-2023 21:07,93.8256137,14.93389608,527.3542846,64.81757815,1761,,0.853064805,compute,low,running
7577815a-0676-45b5-bef3-101d783c1fbc,17-06-2023 03:36,24.4569609,65.45185123,899.0450105,339.4050343,1694,96.8969492,0.001882733,compute,low,waiting
d513e53d-dcdf-42b3-b4d0-edb29d9e6eab,06-05-2023 14:00,45.82122598,9.00268936,175.6830396,166.5779904,8624,60.40951513,0.268776948,io,medium,running
404d2e74-9121-4ab3-a157-bccf60ea57bb,20-03-2023 17:48,75.74065558,59.5028616,741.5415924,445.7457902,3167,64.15600492,0.248551239,compute,high,running
45fa3dcf-91bb-4b5e-bb97-ba795d55ad3e,04-07-2023 13:42,20.36209321,82.03545328,943.247402,451.1406707,,96.59193302,0.552143743,compute,medium,running
07afa5dd-532a-4908-899f-bcec50a2bb7c,01-01-2023 12:10,56.63116056,,771.0053756,313.5081049,2847,55.75934994,0.085150706,network,high,running
ba0eb210-d65a-462b-9ff8-82c9938146d2,13-04-2023 05:29,18.58167482,66.61148997,150.175692,20.83639339,9664,,0.492524491,compute,high,completed
cdb05d23-12d6-4961-88a0-e8a68a3f2996,18-06-2023 16:48,10.47361067,,539.4723788,187.3967392,4704,47.59523993,,,low,running
945348c8-e74a-47d8-b2a8-cf20496c7841,10-04-2023 17:17,11.65586124,87.57219886,96.02158685,256.9206004,6776,33.28827474,0.866195369,compute,,running
4d798cf8-2f52-4c87-8666-71ecbad62d26,24-06-2023 08:20,35.76390348,1.229398006,101.3663794,68.66479498,4434,82.43431072,0.601095016,compute,high,completed
deb55c35-166e-4218-9b5c-0522319070a8,09-05-2023 14:42,0.465483684,85.57750067,123.3393168,466.7325219,2826,34.11402242,0.795170619,io,medium,completed
edb440b6-f9e7-4e79-8491-45970c253690,18-01-2023 21:09,42.48539212,39.94658646,559.6383667,282.2332746,9038,,0.427187254,network,medium,running
3d593e74-d350-46d9-abce-f1222764a208,28-06-2023 10:32,66.41971051,,397.8062763,84.11195498,2208,36.58465896,,io,low,running
bffef227-d8c9-44af-a916-97233d72fcba,09-06-2023 14:38,40.1688185,,354.4204308,122.5428062,2173,64.60876109,0.915714733,compute,medium,waiting
b53ed2cc-53d8-4e2f-93bb-c4ccb95e2c68,12-06-2023 18:23,8.579460052,22.70487942,584.1787722,,5631,97.7127676,0.460676672,network,medium,completed
d6ce353b-3742-4519-ab7c-3fa4f71ec6bb,13-03-2023 07:08,6.268886202,32.69993795,108.5694925,187.162035,5459,7.732778103,0.067831876,io,low,running
9d6c7172-3c02-4e61-86e2-2e237450058b,19-06-2023 12:39,27.81165128,39.63077077,391.0990446,213.474768,9358,41.48246836,,io,low,waiting
ff8327f1-1449-4a76-b511-87a54d4017ca,26-05-2023 03:11,16.93126905,81.79634237,815.8468901,290.1044567,7643,59.78143435,0.260479961,network,high,completed
d20441c1-659e-4c3a-bb2c-2bbbbb6343c9,07-06-2023 03:14,96.50949732,65.1978291,306.3418161,191.2978776,,44.37927764,0.157632179,network,medium,completed
5852319d-c49f-4b7d-8ad4-fd4b0faa5816,09-05-2023 11:42,15.1230225,90.30171327,,213.0985228,9335,44.67591997,0.832240216,,,running
1c56e1c4-4356-420b-a1ca-a87706b71b87,30-03-2023 09:59,80.54624374,82.27920028,530.8960327,409.1731998,5827,61.45872455,0.866107735,compute,,waiting
,30-05-2023 22:39,58.61079417,29.44243082,595.7504031,352.9153081,,66.79222835,0.648356212,compute,low,running
f1df8401-2629-4549-b9b4-071c62a7160a,29-05-2023 00:15,,48.93764021,105.3270866,352.9031303,313,43.86994013,0.047109528,io,high,
ba1715f3-1fa6-43c0-ae80-84dda816f223,05-06-2023 02:46,51.20807159,0.623855725,490.2301059,69.66240704,6982,,0.593199995,compute,low,
c19a9cdf-d6bf-421d-a41f-2e4ea77b5797,,97.17630761,68.17489057,901.6087859,409.6949429,2207,92.69993664,0.07646511,compute,high,waiting
7623e820-0c9f-4d4a-9694-dbe563d5b129,15-02-2023 03:21,36.38447751,29.91635094,58.75973023,387.9595043,4044,91.46387936,0.287388992,compute,medium,running
cb9ab6ee-57f2-4a3d-af0c-030d5f4659f0,,78.7915751,35.62442791,249.3452055,462.2883578,2176,90.09270901,0.838003615,io,high,running
8ff3e4ad-0ba9-4b68-9bd1-83540f2b4479,27-05-2023 16:52,55.52941075,74.22411056,420.8298463,94.04704856,2271,33.57490282,0.894569824,compute,medium,running
10b1fb00-1d7c-4b45-a1f3-1468010932c2,16-06-2023 02:44,39.56336676,74.38353035,277.5477791,185.8154353,539,88.10709669,0.276403884,network,medium,running
9be40a33-3004-497d-9ce9-07047d49dc87,02-06-2023 14:08,95.54659333,81.49629373,540.0548059,283.2014078,9199,53.2323989,0.55063844,io,high,completed
e6642ad2-dc37-4012-880c-b7c16959d2dd,02-02-2023 10:33,59.83159694,47.71882112,561.4458191,,9250,96.37942855,0.788115764,compute,high,running
f460c955-4fb5-4ae6-a4cc-c713eaf5298f,08-01-2023 08:20,11.89169421,18.09645349,796.6475676,419.0683786,,49.39471772,0.368505788,network,high,running
d1b6e186-4f41-40b1-b50c-e75a7445466f,08-05-2023 22:05,41.7539201,9.051808987,914.9260798,270.7450867,5244,,0.167842904,io,medium,completed
d64a9573-6bbf-4942-9db6-29801e6264b8,22-06-2023 23:11,78.15817277,76.42967052,848.6582372,118.0818986,7797,,0.368614475,compute,low,running
d4b20c3d-71f3-4a69-9806-2530b65dadad,14-02-2023 09:04,,34.91280346,982.1436253,187.9318103,1911,21.40942115,0.625132226,network,high,completed
36eed4a3-8c3e-4b81-9dd9-f879556dead7,04-07-2023 10:47,,,69.32251951,276.1605057,6658,,0.481312005,io,high,completed
,25-02-2023 06:34,25.93773841,72.90386251,257.8396676,363.1758483,7749,19.23606168,0.803808188,io,medium,running
5eecd768-1572-4a6a-add3-56c535178ff2,15-04-2023 10:58,75.81937164,,616.0545071,61.26716845,7245,87.79030403,0.732963829,network,low,completed
,19-05-2023 13:52,,33.82192145,542.7300501,419.424602,7541,0.134338556,,compute,medium,running
024f430e-df28-463c-9e5a-b4ba424ae0b0,07-07-2023 01:50,57.3609747,4.806879109,390.0602217,,5761,73.23153039,0.758799946,network,medium,waiting
ba71b08d-e0b8-4f22-80d4-901a6ff134c6,24-03-2023 01:06,95.5046681,19.18381551,864.5387341,194.0850043,393,65.24171831,0.771501054,io,,completed
,19-01-2023 11:50,97.928632,,682.2018445,354.0144559,7556,59.04233249,0.848592902,network,low,completed
192caa44-bb64-4b71-8793-f451229317d2,16-03-2023 14:41,86.15909639,,485.1311855,105.546086,9151,38.22104662,0.180844514,compute,high,completed
2ae1d8e8-fe34-4f5d-b687-7031cd5382b4,03-01-2023 14:10,35.90970877,9.372534141,335.8733071,,3396,90.98157462,0.018312647,network,high,running
5656e27e-11a8-4ded-a4f5-f5e8172f0c9a,,88.77008357,3.191749813,360.0026367,166.4850051,9353,72.25893,0.065766117,compute,medium,waiting
d9bd5905-aa4b-4213-85fe-438daa950989,12-06-2023 05:16,63.86091776,55.52252108,791.8502318,208.0969588,642,13.27252531,0.335339849,compute,high,running
11401448-cdf2-4a80-a113-ff2ee03c4b52,14-02-2023 12:43,42.99967805,92.54926355,477.0779766,358.806047,4978,,0.700498673,compute,low,completed
,04-03-2023 16:02,3.57426825,91.69206943,183.9336016,443.9425027,2489,97.75851999,0.720097227,compute,medium,waiting
0bb60deb-f8b0-4dc0-b726-90438da3c771,19-03-2023 00:04,,88.40544314,585.5703296,38.24804127,3977,73.74102409,0.577507485,network,high,
dddc05d0-d1da-46f0-ad8b-8d2b19138f72,17-02-2023 09:06,50.21055807,41.89011164,277.4561697,497.4653836,3215,54.31400062,0.484406167,compute,high,waiting
2b0b404e-495d-496b-9680-9710bdc57bad,15-06-2023 19:43,78.61884995,83.12512689,155.3644296,233.0914151,4768,79.23022371,,io,low,completed
,12-04-2023 15:22,74.80227993,39.03805405,943.4003883,,9999,,0.956323132,network,low,waiting
24bd445d-b540-4b7c-a5ed-392cb17e3fa4,07-02-2023 14:01,79.3567368,6.033132771,216.2587016,342.5421603,7269,72.83305332,0.465062435,io,high,completed
e4051f0a-275f-4595-872a-ab8055ee508f,,30.06511587,71.11807447,45.55583835,490.4938706,6723,54.94342454,0.196925261,io,low,waiting
ed10ca98-769a-429c-a9ee-eb930004220b,10-03-2023 03:52,80.07985991,37.57737176,,284.170521,3105,,0.862399572,network,high,waiting
40b74b31-2b5a-430e-98fc-40b60d404bb2,22-06-2023 17:15,54.88463285,68.3144922,918.0232174,194.7879315,1035,69.09800834,0.785862053,compute,medium,completed
d35bb35b-1ef0-4a95-ab9d-0e77d284e63b,,47.33262004,56.17125966,,218.9882433,7715,87.35629902,0.634955967,io,low,completed
a87c10bd-f80f-4113-bf61-0cda15672c68,27-05-2023 15:31,67.51259138,9.345454561,750.2251769,,,,0.970404803,network,medium,completed
f67c6573-6af7-409d-b044-7a0745c6d495,31-03-2023 05:07,2.135868294,13.10423171,,477.6733045,,3.738270549,0.209262236,network,high,running
,12-03-2023 03:11,10.23168159,76.01585913,777.6264238,41.94887306,8937,28.98058528,0.973855049,network,medium,running
b2524560-b5f1-4930-abf8-b72dd90791af,18-06-2023 16:29,29.21773652,23.45234499,604.8197891,,8619,52.09511157,0.187522302,io,medium,completed
43bada84-7b2c-4823-bf28-241d7794bb91,30-05-2023 12:20,98.299011,39.81327593,38.2449665,136.5927268,6166,26.27870641,0.109527398,compute,high,waiting
f081e643-a15d-41b9-a3ae-9c6f75fc9073,15-05-2023 13:14,13.97457789,87.97626509,175.0313147,13.24301666,2887,99.11340303,0.746331659,io,low,running
94e57817-dd6c-4134-834a-809db660504c,23-04-2023 19:11,33.05963008,69.68958509,491.079952,439.2023531,6675,45.46807968,0.508974606,io,low,running
,18-05-2023 23:10,5.105306469,66.81207518,927.450813,129.5197723,,72.94755862,0.604770833,io,low,waiting
38e0bddd-fdf5-4774-8342-02f9ac086408,,33.12688803,66.58691216,582.5872533,222.8817466,5739,88.53184097,0.368347966,io,high,running
206b3fee-9302-4e95-bbaf-738fe1c752be,,32.03262865,47.49696995,,50.14195421,948,98.92524976,0.257196243,compute,high,waiting
139638ca-e7d6-4736-852f-bf38542d5a37,,94.68071709,95.85828528,729.3827493,125.9254411,5484,95.04274869,0.774963212,network,low,completed
f03aa5aa-20e3-4335-9445-cd2cf3225459,19-01-2023 17:53,84.5154087,99.19471995,49.92422277,404.3980343,4531,62.83075518,0.197135163,network,,
489249b7-50b6-4c58-a9e6-eb35d1350cda,04-05-2023 18:22,,14.95680343,464.5038684,9.374725969,4438,8.555054967,0.342755318,io,medium,running
8547f7a2-35bc-451e-ba37-ce595a117ce4,05-03-2023 18:02,2.476905804,76.44172897,90.86624916,227.6874363,6581,,0.196799611,,medium,waiting
4e56a8c6-392c-4bcd-bc8b-3a470f8b7dae,28-06-2023 02:16,83.1031114,2.415340875,728.591651,14.28000695,3373,69.68607586,0.16608118,network,medium,completed
a38f4ea1-d859-4705-ac8d-b8495516f545,02-01-2023 10:30,66.05361771,61.8843565,2.334834577,309.9061086,2255,,0.870116587,io,high,running
fe92b729-f151-4edb-8fcd-d3a9b0233e74,12-02-2023 14:10,15.23644837,13.2252776,776.791047,162.7248677,3442,42.51140811,,io,medium,running
5a1c58c2-dce7-4848-9920-242228d930e7,11-07-2023 00:17,99.6071271,,3.785977882,297.5045964,2862,2.650305635,0.81212367,io,medium,waiting
939312c7-61a8-40a3-8d18-2c6461511a61,10-03-2023 17:45,10.02334374,40.92142251,981.7575069,498.2928146,2433,96.58812105,0.043633755,io,medium,running
0d587df6-cfd6-4e26-8027-ae7b84abf94a,22-05-2023 15:52,86.71145416,69.79245568,250.2389048,466.5949046,6082,,,io,medium,
2288cb9d-38ec-478b-bbff-044fd4cd8b09,29-06-2023 12:32,29.42661641,48.95644769,39.29166219,236.188382,,39.36227531,,compute,medium,running
6adb241f-a989-4060-9420-52e840268c80,11-07-2023 16:40,43.53534663,69.20983756,73.11818242,376.6519911,,61.55416599,0.209082234,network,high,running
caa230b3-1233-446d-9232-2289adfb513f,17-02-2023 23:52,79.54565268,25.15587901,223.5027396,,9560,8.295523028,0.349150078,network,high,running
a46df772-f6ae-4f92-98b3-e365f30589ac,,67.7508356,99.06283619,474.3885415,392.6997702,,,,compute,low,completed
7e5cf7fe-59d3-4a17-81d0-2d722ca14b37,02-04-2023 20:27,93.78643744,63.30732316,452.0169705,,1369,28.52998061,,network,medium,running
4823020c-6a3d-4c86-b31e-685a42c2c717,02-02-2023 10:32,62.11403255,58.35057776,248.0937269,262.271827,5791,41.73352003,0.151031978,compute,high,waiting
216889d1-feb5-4b4a-9483-9222ebbfd83c,,9.781016148,73.07859691,594.8454217,173.255025,,60.37072484,0.210840129,network,high,waiting
3491038c-427f-4630-8477-21b1883e5b9f,13-07-2023 19:08,88.43603632,27.25561361,65.61069419,255.9003445,3081,,0.477669703,,,completed
24d5fab6-0085-49bb-a4e2-5ecc2b951adc,10-04-2023 09:49,76.9155525,18.72785413,801.2360037,205.7837398,,53.45038829,0.081121629,network,high,completed
47b67159-2162-4ef1-bde0-9523c28e73cd,21-01-2023 22:51,71.18704509,98.34564615,896.3813342,122.1964135,2610,26.77629101,0.251418556,network,high,waiting
4f5b8799-0859-4f6f-a035-634cfe3a9c19,04-01-2023 12:27,,14.89381765,834.4742073,18.59687109,9616,87.549192,,io,medium,waiting
dbb9ec26-698d-4d1c-97a5-5e0401b01c25,11-04-2023 03:01,39.62227447,94.92107804,161.5882422,25.86429646,3773,39.10690894,0.474263047,io,medium,running
02f4147f-8452-49de-a76d-47eafd7d0617,24-01-2023 11:40,16.74358195,76.53464702,513.8174359,450.1026507,1223,68.83873402,0.552662003,io,,completed
4e2d2c4d-a42f-4c80-a8fd-168c5d442193,28-02-2023 15:41,82.19039084,39.3224486,574.0732225,46.27537159,8165,28.97915602,0.754767361,network,high,completed
99f927fb-26c9-411a-b4b1-2f63fc88fb4f,31-03-2023 04:17,70.05286228,90.49619445,440.9224832,435.971465,9362,56.76342805,0.203060524,compute,high,running
a0c2bb0b-7a9d-450d-928b-53f4466c97e9,22-02-2023 02:23,,26.88010077,150.6683314,328.5139569,5281,30.11276154,,compute,medium,waiting
3400f891-8383-4eac-94f0-7b3a359ccc6c,,96.65751069,30.94262329,254.8042929,403.6573573,,64.29137726,0.234376873,io,low,completed
f157d055-d2eb-4469-8717-902e9f44c52a,21-01-2023 21:47,77.47476142,6.633086156,199.7160916,438.0068684,736,47.55617752,,compute,high,waiting
534663c3-375d-426c-8eb2-24793caa58ad,25-04-2023 07:46,99.42330832,19.96259611,697.3027785,37.70119169,6284,10.20251513,0.968426526,io,low,waiting
